Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards,Fantasy_Reception_Points,Fantasy_RecivingYD_Points,Fantasy_ReceptionTD_Points,Fantasy_Standard_Reciving_Total
daurice-fountain,2019,IndianapolisColts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daurice-fountain,2020,IndianapolisColts,5,2,23,11.5,12,0,2,100,0,0,2,2.3,0,2.3
robert-foster,2018,BuffaloBills,13,27,541,20,75,3,20,74.07,9,4,27,54.1,18,72.1
robert-foster,2019,BuffaloBills,13,3,64,21.3,24,0,3,100,3,0,3,6.4,0,6.4
robert-foster,2020,WashingtonFootballTeam,4,2,37,18.5,28,0,2,100,1,0,2,3.7,0,3.7
d-j-foster,2016,NewEnglandPatriots,3,1,2,2,2,0,0,0,0,0,1,0.2,0,0.2
d-j-foster,2017,ArizonaCardinals,7,17,133,7.8,20,0,8,47.06,1,0,17,13.3,0,13.3
d-j-foster,2018,ArizonaCardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d-j-foster,2019,ArizonaCardinals,6,0,0,0,0,0,0,0,0,0,0,0,0,0
d-j-foster,2020,ArizonaCardinals,10,1,7,7,7,0,1,100,0,0,1,0.7,0,0.7
d-onta-foreman,2017,HoustonTexans,10,6,83,13.8,34,0,4,66.67,2,0,6,8.3,0,8.3
d-onta-foreman,2018,HoustonTexans,1,2,28,14,20,1,1,50,1,0,2,2.8,6,8.8
d-onta-foreman,2020,TennesseeTitans,6,1,5,5,5,1,1,100,0,0,1,0.5,6,6.5
isaiah-ford,2018,MiamiDolphins,1,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-ford,2019,MiamiDolphins,8,23,244,10.6,28,0,16,69.57,2,0,23,24.4,0,24.4
isaiah-ford,2020,MiamiDolphins,10,28,276,9.9,18,0,18,64.29,0,0,28,27.6,0,27.6
nick-foles,2012,PhiladelphiaEagles,7,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-foles,2013,PhiladelphiaEagles,13,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-foles,2014,PhiladelphiaEagles,8,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-foles,2015,St.LouisRams,11,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-foles,2016,KansasCityChiefs,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-foles,2017,PhiladelphiaEagles,7,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-foles,2018,PhiladelphiaEagles,5,1,10,10,15,0,1,100,0,0,1,1,0,1
nick-foles,2019,JacksonvilleJaguars,4,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-foles,2020,ChicagoBears,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ereck-flowers,2015,NewYorkGiants,15,1,-11,-11,-11,0,0,0,0,0,1,-1.1,0,-1.1
ereck-flowers,2016,NewYorkGiants,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ereck-flowers,2017,NewYorkGiants,15,0,0,0,0,0,0,0,0,0,0,0,0,0
ereck-flowers,2018,JacksonvilleJaguars,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ereck-flowers,2019,WashingtonRedskins,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ereck-flowers,2020,MiamiDolphins,14,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-flanagan,2018,WashingtonRedskins,3,1,14,14,14,0,1,100,0,0,1,1.4,0,1.4
matt-flanagan,2020,JacksonvilleJaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2008,BaltimoreRavens,16,1,43,43,43,0,1,100,1,1,1,4.3,0,4.3
joe-flacco,2009,BaltimoreRavens,16,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2010,BaltimoreRavens,16,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2011,BaltimoreRavens,16,1,-8,-8,-8,0,0,0,0,0,1,-0.8,0,-0.8
joe-flacco,2012,BaltimoreRavens,16,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2013,BaltimoreRavens,16,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2014,BaltimoreRavens,16,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2015,BaltimoreRavens,10,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2016,BaltimoreRavens,16,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2017,BaltimoreRavens,16,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2018,BaltimoreRavens,9,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2019,DenverBroncos,8,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-flacco,2020,NewYorkJets,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2005,St.LouisRams,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2006,St.LouisRams,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2007,CincinnatiBengals,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2008,CincinnatiBengals,13,1,-3,-3,-3,0,0,0,0,0,1,-0.3,0,-0.3
ryan-fitzpatrick,2009,BuffaloBills,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2010,BuffaloBills,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2011,BuffaloBills,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2012,BuffaloBills,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2013,TennesseeTitans,11,1,0,0,0,0,0,0,0,0,1,0,0,0
ryan-fitzpatrick,2014,HoustonTexans,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2015,NewYorkJets,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2016,NewYorkJets,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2017,TampaBayBuccaneers,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2018,TampaBayBuccaneers,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2019,MiamiDolphins,15,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-fitzpatrick,2020,MiamiDolphins,9,1,0,0,0,0,0,0,0,0,1,0,0,0
larry-fitzgerald,2004,ArizonaCardinals,16,58,780,13.5,48,8,36,62.07,15,1,58,78,48,126
larry-fitzgerald,2005,ArizonaCardinals,16,103,1409,13.7,47,10,67,65.05,27,4,103,140.9,60,200.9
larry-fitzgerald,2006,ArizonaCardinals,13,69,946,13.7,57,6,52,75.36,11,2,69,94.6,36,130.6
larry-fitzgerald,2007,ArizonaCardinals,15,100,1409,14.1,48,10,69,69,19,4,100,140.9,60,200.9
larry-fitzgerald,2008,ArizonaCardinals,16,96,1431,14.9,78,12,66,68.75,20,5,96,143.1,72,215.1
larry-fitzgerald,2009,ArizonaCardinals,16,97,1092,11.3,34,13,69,71.13,12,0,97,109.2,78,187.2
larry-fitzgerald,2010,ArizonaCardinals,16,90,1137,12.6,41,6,59,65.56,14,1,90,113.7,36,149.7
larry-fitzgerald,2011,ArizonaCardinals,16,80,1411,17.6,73,8,61,76.25,25,8,80,141.1,48,189.1
larry-fitzgerald,2012,ArizonaCardinals,16,71,798,11.2,37,4,44,61.97,9,0,71,79.8,24,103.8
larry-fitzgerald,2013,ArizonaCardinals,16,82,954,11.6,75,10,49,59.76,11,3,82,95.4,60,155.4
larry-fitzgerald,2014,ArizonaCardinals,14,63,784,12.4,80,2,39,61.9,11,1,63,78.4,12,90.4
larry-fitzgerald,2015,ArizonaCardinals,16,109,1215,11.2,44,9,65,59.63,17,1,109,121.5,54,175.5
larry-fitzgerald,2016,ArizonaCardinals,16,107,1023,9.6,32,6,59,55.14,8,0,107,102.3,36,138.3
larry-fitzgerald,2017,ArizonaCardinals,16,109,1156,10.6,37,6,66,60.55,16,0,109,115.6,36,151.6
larry-fitzgerald,2018,ArizonaCardinals,16,69,734,10.6,37,6,39,56.52,8,0,69,73.4,36,109.4
larry-fitzgerald,2019,ArizonaCardinals,16,75,804,10.7,54,4,40,53.33,10,4,75,80.4,24,104.4
larry-fitzgerald,2020,ArizonaCardinals,13,54,409,7.6,18,1,25,46.3,0,0,54,40.9,6,46.9
eric-fisher,2013,KansasCityChiefs,14,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-fisher,2014,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-fisher,2015,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-fisher,2016,KansasCityChiefs,16,0,-5,0,-5,0,0,0,0,0,0,-0.5,0,-0.5
eric-fisher,2017,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-fisher,2018,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-fisher,2019,KansasCityChiefs,8,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-fisher,2020,KansasCityChiefs,15,1,2,2,2,1,1,100,0,0,1,0.2,6,6.2
anthony-firkser,2018,TennesseeTitans,12,19,225,11.8,28,1,12,63.16,3,0,19,22.5,6,28.5
anthony-firkser,2019,TennesseeTitans,15,14,204,14.6,39,1,9,64.29,5,0,14,20.4,6,26.4
anthony-firkser,2020,TennesseeTitans,16,39,387,9.9,45,1,26,66.67,4,1,39,38.7,6,44.7
josh-ferguson,2016,IndianapolisColts,16,20,136,6.8,14,0,5,25,0,0,20,13.6,0,13.6
josh-ferguson,2017,IndianapolisColts,10,3,16,5.3,8,0,0,0,0,0,3,1.6,0,1.6
josh-ferguson,2018,HoustonTexans,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-ferguson,2019,WashingtonRedskins,2,0,0,0,0,0,0,0,0,0,0,0,0,0
darren-fells,2014,ArizonaCardinals,10,5,71,14.2,24,0,4,80,1,0,5,7.1,0,7.1
darren-fells,2015,ArizonaCardinals,14,21,311,14.8,48,3,15,71.43,4,1,21,31.1,18,49.1
darren-fells,2016,ArizonaCardinals,14,14,154,11,37,1,7,50,2,0,14,15.4,6,21.4
darren-fells,2017,DetroitLions,16,17,177,10.4,23,3,12,70.59,3,0,17,17.7,18,35.7
darren-fells,2018,ClevelandBrowns,16,11,117,10.6,49,3,6,54.55,1,1,11,11.7,18,29.7
darren-fells,2019,HoustonTexans,16,34,341,10,24,7,22,64.71,2,0,34,34.1,42,76.1
darren-fells,2020,HoustonTexans,16,21,312,14.9,44,4,16,76.19,3,1,21,31.2,24,55.2
noah-fant,2019,DenverBroncos,16,40,562,14.1,75,3,23,57.5,10,3,40,56.2,18,74.2
noah-fant,2020,DenverBroncos,15,62,673,10.9,37,3,34,54.84,8,0,62,67.3,18,85.3
george-fant,2016,SeattleSeahawks,14,0,0,0,0,0,0,0,0,0,0,0,0,0
george-fant,2018,SeattleSeahawks,16,1,9,9,9,0,0,0,0,0,1,0.9,0,0.9
george-fant,2019,SeattleSeahawks,16,0,0,0,0,0,0,0,0,0,0,0,0,0
george-fant,2020,NewYorkJets,14,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-guyton,2019,LosAngelesChargers,3,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-guyton,2020,LosAngelesChargers,16,28,511,18.3,72,3,18,64.29,7,4,28,51.1,18,69.1
todd-gurley,2015,St.LouisRams,13,21,188,9,31,0,8,38.1,2,0,21,18.8,0,18.8
todd-gurley,2016,LosAngelesRams,16,43,327,7.6,33,0,15,34.88,5,0,43,32.7,0,32.7
todd-gurley,2017,LosAngelesRams,15,64,788,12.3,80,6,32,50,12,4,64,78.8,36,114.8
todd-gurley,2018,LosAngelesRams,14,59,580,9.8,56,4,26,44.07,5,1,59,58,24,82
todd-gurley,2019,LosAngelesRams,15,31,207,6.7,23,2,8,25.81,3,0,31,20.7,12,32.7
todd-gurley,2020,AtlantaFalcons,15,25,164,6.6,26,0,7,28,1,0,25,16.4,0,16.4
derrius-guice,2018,WashingtonRedskins,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrius-guice,2019,WashingtonRedskins,5,7,79,11.3,45,1,2,28.57,1,1,7,7.9,6,13.9
rob-gronkowski,2010,NewEnglandPatriots,16,42,546,13,28,10,30,71.43,11,0,42,54.6,60,114.6
rob-gronkowski,2011,NewEnglandPatriots,16,90,1327,14.7,52,17,69,76.67,22,3,90,132.7,102,234.7
rob-gronkowski,2012,NewEnglandPatriots,11,55,790,14.4,41,11,45,81.82,13,1,55,79,66,145
rob-gronkowski,2013,NewEnglandPatriots,7,39,592,15.2,50,4,31,79.49,10,1,39,59.2,24,83.2
rob-gronkowski,2014,NewEnglandPatriots,15,82,1124,13.7,46,12,60,73.17,19,1,82,112.4,72,184.4
rob-gronkowski,2015,NewEnglandPatriots,15,72,1176,16.3,76,11,52,72.22,22,5,72,117.6,66,183.6
rob-gronkowski,2016,NewEnglandPatriots,8,25,540,21.6,53,3,19,76,12,1,25,54,18,72
rob-gronkowski,2017,NewEnglandPatriots,14,69,1084,15.7,53,8,57,82.61,18,2,69,108.4,48,156.4
rob-gronkowski,2018,NewEnglandPatriots,13,47,682,14.5,42,3,34,72.34,8,1,47,68.2,18,86.2
rob-gronkowski,2020,TampaBayBuccaneers,16,45,623,13.8,48,7,29,64.44,10,2,45,62.3,42,104.3
xavier-grimble,2016,PittsburghSteelers,13,11,118,10.7,20,2,8,72.73,2,0,11,11.8,12,23.8
xavier-grimble,2017,PittsburghSteelers,15,5,32,6.4,12,1,2,40,0,0,5,3.2,6,9.2
xavier-grimble,2018,PittsburghSteelers,16,6,86,14.3,23,0,4,66.67,2,0,6,8.6,0,8.6
xavier-grimble,2019,PittsburghSteelers,3,1,3,3,3,0,0,0,0,0,1,0.3,0,0.3
xavier-grimble,2020,BaltimoreRavens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-francis-griffin,2013,HoustonTexans,15,19,244,12.8,40,1,14,73.68,3,1,19,24.4,6,30.4
ryan-francis-griffin,2014,HoustonTexans,16,10,91,9.1,25,1,5,50,1,0,10,9.1,6,15.1
ryan-francis-griffin,2015,HoustonTexans,9,20,251,12.6,37,2,13,65,4,0,20,25.1,12,37.1
ryan-francis-griffin,2016,HoustonTexans,16,50,442,8.8,45,2,19,38,4,1,50,44.2,12,56.2
ryan-francis-griffin,2017,HoustonTexans,7,13,158,12.2,35,1,8,61.54,2,0,13,15.8,6,21.8
ryan-francis-griffin,2018,HoustonTexans,14,24,305,12.7,47,0,15,62.5,3,1,24,30.5,0,30.5
ryan-francis-griffin,2019,NewYorkJets,13,34,320,9.4,45,5,19,55.88,4,1,34,32,30,62
ryan-francis-griffin,2020,NewYorkJets,15,9,86,9.6,23,0,4,44.44,1,0,9,8.6,0,8.6
garrett-griffin,2017,NewOrleansSaints,3,1,4,4,4,0,0,0,0,0,1,0.4,0,0.4
garrett-griffin,2018,NewOrleansSaints,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-griffin,2019,NewOrleansSaints,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-griffin,2020,NewOrleansSaints,4,0,0,0,0,0,0,0,0,0,0,0,0,0
virgil-green,2011,DenverBroncos,15,3,24,8,9,0,2,66.67,0,0,3,2.4,0,2.4
virgil-green,2012,DenverBroncos,12,5,63,12.6,28,0,4,80,1,0,5,6.3,0,6.3
virgil-green,2013,DenverBroncos,16,9,45,5,10,0,0,0,0,0,9,4.5,0,4.5
virgil-green,2014,DenverBroncos,13,6,74,12.3,38,1,5,83.33,1,0,6,7.4,6,13.4
virgil-green,2015,DenverBroncos,16,12,173,14.4,32,1,9,75,3,0,12,17.3,6,23.3
virgil-green,2016,DenverBroncos,12,22,237,10.8,31,1,13,59.09,2,0,22,23.7,6,29.7
virgil-green,2017,DenverBroncos,16,14,191,13.6,44,1,7,50,3,1,14,19.1,6,25.1
virgil-green,2018,LosAngelesChargers,16,19,210,11.1,26,1,10,52.63,5,0,19,21,6,27
virgil-green,2019,LosAngelesChargers,15,9,78,8.7,15,1,4,44.44,0,0,9,7.8,6,13.8
virgil-green,2020,LosAngelesChargers,6,3,50,16.7,26,1,2,66.67,1,0,3,5,6,11
a-j-green,2011,CincinnatiBengals,15,65,1057,16.3,58,7,43,66.15,19,7,65,105.7,42,147.7
a-j-green,2012,CincinnatiBengals,16,97,1350,13.9,73,11,61,62.89,16,7,97,135,66,201
a-j-green,2013,CincinnatiBengals,16,98,1426,14.6,82,11,65,66.33,18,9,98,142.6,66,208.6
a-j-green,2014,CincinnatiBengals,13,69,1041,15.1,81,6,46,66.67,13,3,69,104.1,36,140.1
a-j-green,2015,CincinnatiBengals,16,86,1297,15.1,80,10,63,73.26,19,5,86,129.7,60,189.7
a-j-green,2016,CincinnatiBengals,10,66,964,14.6,54,4,41,62.12,15,6,66,96.4,24,120.4
a-j-green,2017,CincinnatiBengals,16,75,1078,14.4,77,8,55,73.33,9,4,75,107.8,48,155.8
a-j-green,2018,CincinnatiBengals,9,46,694,15.1,38,6,37,80.43,12,0,46,69.4,36,105.4
a-j-green,2019,CincinnatiBengals,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a-j-green,2020,CincinnatiBengals,16,47,523,11.1,33,2,34,72.34,3,0,47,52.3,12,64.3
cyril-grayson,2018,ChicagoBears,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyril-grayson,2019,TampaBayBuccaneers,2,1,3,3,3,0,0,0,0,0,1,0.3,0,0.3
cyril-grayson,2020,TampaBayBuccaneers,3,0,0,0,0,0,0,0,0,0,0,0,0,0
marqueis-gray,2013,ClevelandBrowns,12,2,8,4,5,0,0,0,0,0,2,0.8,0,0.8
marqueis-gray,2014,BuffaloBills,13,9,134,14.9,41,0,4,44.44,2,1,9,13.4,0,13.4
marqueis-gray,2015,BuffaloBills,4,1,2,2,2,0,0,0,0,0,1,0.2,0,0.2
marqueis-gray,2016,MiamiDolphins,16,14,174,12.4,53,0,7,50,2,1,14,17.4,0,17.4
marqueis-gray,2017,MiamiDolphins,16,1,10,10,10,0,1,100,0,0,1,1,0,1
marqueis-gray,2018,MiamiDolphins,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hroniss-grasu,2015,ChicagoBears,8,0,0,0,0,0,0,0,0,0,0,0,0,0
hroniss-grasu,2017,ChicagoBears,6,0,2,0,2,0,0,0,0,0,0,0.2,0,0.2
hroniss-grasu,2018,MiamiDolphins,3,0,0,0,0,0,0,0,0,0,0,0,0,0
hroniss-grasu,2019,BaltimoreRavens,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hroniss-grasu,2020,SanFrancisco49ers,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-grant,2014,WashingtonRedskins,16,7,68,9.7,21,0,4,57.14,1,0,7,6.8,0,6.8
ryan-grant,2015,WashingtonRedskins,16,23,268,11.7,35,2,18,78.26,3,0,23,26.8,12,38.8
ryan-grant,2016,WashingtonRedskins,16,9,76,8.4,17,0,6,66.67,0,0,9,7.6,0,7.6
ryan-grant,2017,WashingtonRedskins,16,45,573,12.7,40,4,29,64.44,10,1,45,57.3,24,81.3
ryan-grant,2018,IndianapolisColts,14,35,334,9.5,23,1,18,51.43,3,0,35,33.4,6,39.4
ryan-grant,2019,GreenBayPackers,2,4,14,3.5,9,0,1,25,0,0,4,1.4,0,1.4
jakeem-grant,2016,MiamiDolphins,16,0,0,0,0,0,0,0,0,0,0,0,0,0
jakeem-grant,2017,MiamiDolphins,16,13,203,15.6,65,2,9,69.23,3,1,13,20.3,12,32.3
jakeem-grant,2018,MiamiDolphins,10,21,268,12.8,52,2,13,61.9,2,1,21,26.8,12,38.8
jakeem-grant,2019,MiamiDolphins,10,19,164,8.6,18,0,9,47.37,0,0,19,16.4,0,16.4
jakeem-grant,2020,MiamiDolphins,14,36,373,10.4,30,1,22,61.11,3,0,36,37.3,6,43.3
jimmy-graham,2010,NewOrleansSaints,15,31,356,11.5,52,5,21,67.74,3,1,31,35.6,30,65.6
jimmy-graham,2011,NewOrleansSaints,16,99,1310,13.2,59,11,74,74.75,18,2,99,131,66,197
jimmy-graham,2012,NewOrleansSaints,15,85,982,11.6,46,9,59,69.41,12,1,85,98.2,54,152.2
jimmy-graham,2013,NewOrleansSaints,16,86,1215,14.1,56,16,61,70.93,19,5,86,121.5,96,217.5
jimmy-graham,2014,NewOrleansSaints,16,85,889,10.5,29,10,54,63.53,8,0,85,88.9,60,148.9
jimmy-graham,2015,SeattleSeahawks,11,48,605,12.6,45,2,29,60.42,11,1,48,60.5,12,72.5
jimmy-graham,2016,SeattleSeahawks,16,65,923,14.2,42,6,45,69.23,10,2,65,92.3,36,128.3
jimmy-graham,2017,SeattleSeahawks,16,57,520,9.1,33,10,32,56.14,8,0,57,52,60,112
jimmy-graham,2018,GreenBayPackers,16,55,636,11.6,54,2,32,58.18,7,1,55,63.6,12,75.6
jimmy-graham,2019,GreenBayPackers,16,38,447,11.8,48,3,23,60.53,7,1,38,44.7,18,62.7
jimmy-graham,2020,ChicagoBears,16,50,456,9.1,30,8,32,64,4,0,50,45.6,48,93.6
jaeden-graham,2018,AtlantaFalcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaeden-graham,2019,AtlantaFalcons,16,9,149,16.6,53,1,7,77.78,3,1,9,14.9,6,20.9
jaeden-graham,2020,AtlantaFalcons,16,3,25,8.3,11,0,1,33.33,0,0,3,2.5,0,2.5
frank-gore,2005,SanFrancisco49ers,14,15,131,8.7,47,0,4,26.67,2,1,15,13.1,0,13.1
frank-gore,2006,SanFrancisco49ers,16,61,485,8,39,1,20,32.79,4,0,61,48.5,6,54.5
frank-gore,2007,SanFrancisco49ers,15,53,436,8.2,23,1,20,37.74,6,0,53,43.6,6,49.6
frank-gore,2008,SanFrancisco49ers,14,43,373,8.7,26,2,15,34.88,4,0,43,37.3,12,49.3
frank-gore,2009,SanFrancisco49ers,14,52,406,7.8,48,3,13,25,3,1,52,40.6,18,58.6
frank-gore,2010,SanFrancisco49ers,11,46,452,9.8,41,2,16,34.78,6,1,46,45.2,12,57.2
frank-gore,2011,SanFrancisco49ers,16,17,114,6.7,13,0,5,29.41,0,0,17,11.4,0,11.4
frank-gore,2012,SanFrancisco49ers,16,28,234,8.4,26,1,10,35.71,1,0,28,23.4,6,29.4
frank-gore,2013,SanFrancisco49ers,16,16,141,8.8,29,0,5,31.25,1,0,16,14.1,0,14.1
frank-gore,2014,SanFrancisco49ers,16,11,111,10.1,55,1,2,18.18,1,1,11,11.1,6,17.1
frank-gore,2015,IndianapolisColts,16,34,267,7.9,34,1,10,29.41,2,0,34,26.7,6,32.7
frank-gore,2016,IndianapolisColts,16,38,277,7.3,49,4,14,36.84,1,1,38,27.7,24,51.7
frank-gore,2017,IndianapolisColts,16,29,245,8.5,26,1,9,31.03,2,0,29,24.5,6,30.5
frank-gore,2018,MiamiDolphins,14,12,124,10.3,24,1,8,66.67,1,0,12,12.4,6,18.4
frank-gore,2019,BuffaloBills,16,13,100,7.7,18,0,5,38.46,0,0,13,10,0,10
frank-gore,2020,NewYorkJets,15,16,89,5.6,9,0,3,18.75,0,0,16,8.9,0,8.9
melvin-gordon,2015,SanDiegoChargers,14,33,192,5.8,18,0,8,24.24,0,0,33,19.2,0,19.2
melvin-gordon,2016,SanDiegoChargers,13,41,419,10.2,35,2,21,51.22,4,0,41,41.9,12,53.9
melvin-gordon,2017,LosAngelesChargers,16,58,476,8.2,49,4,22,37.93,4,1,58,47.6,24,71.6
melvin-gordon,2018,LosAngelesChargers,12,50,490,9.8,66,4,21,42,5,1,50,49,24,73
melvin-gordon,2019,LosAngelesChargers,12,42,296,7.1,25,1,11,26.19,2,0,42,29.6,6,35.6
melvin-gordon,2020,DenverBroncos,15,32,158,4.9,20,1,7,21.88,1,0,32,15.8,6,21.8
josh-gordon,2012,ClevelandBrowns,16,50,805,16.1,71,5,40,80,12,3,50,80.5,30,110.5
josh-gordon,2013,ClevelandBrowns,14,87,1646,18.9,95,9,64,73.56,30,9,87,164.6,54,218.6
josh-gordon,2014,ClevelandBrowns,5,24,303,12.6,32,0,16,66.67,3,0,24,30.3,0,30.3
josh-gordon,2017,ClevelandBrowns,5,18,335,18.6,54,1,12,66.67,5,1,18,33.5,6,39.5
josh-gordon,2018,NewEnglandPatriots,12,41,737,18,55,4,30,73.17,12,3,41,73.7,24,97.7
josh-gordon,2019,SeattleSeahawks,11,27,426,15.8,58,1,16,59.26,8,2,27,42.6,6,48.6
josh-gordon,2020,SeattleSeahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marquise-goodwin,2013,BuffaloBills,12,17,283,16.7,59,3,13,76.47,5,3,17,28.3,18,46.3
marquise-goodwin,2014,BuffaloBills,10,1,42,42,42,0,1,100,1,1,1,4.2,0,4.2
marquise-goodwin,2015,BuffaloBills,2,2,24,12,14,0,2,100,0,0,2,2.4,0,2.4
marquise-goodwin,2016,BuffaloBills,15,29,431,14.9,84,3,20,68.97,3,2,29,43.1,18,61.1
marquise-goodwin,2017,SanFrancisco49ers,16,56,962,17.2,83,2,46,82.14,13,5,56,96.2,12,108.2
marquise-goodwin,2018,SanFrancisco49ers,11,23,395,17.2,67,4,19,82.61,5,2,23,39.5,24,63.5
marquise-goodwin,2019,SanFrancisco49ers,9,12,186,15.5,38,1,10,83.33,3,0,12,18.6,6,24.6
marquise-goodwin,2020,PhiladelphiaEagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny-golladay,2017,DetroitLions,11,28,477,17,54,3,18,64.29,8,5,28,47.7,18,65.7
kenny-golladay,2018,DetroitLions,15,70,1063,15.2,60,5,56,80,19,3,70,106.3,30,136.3
kenny-golladay,2019,DetroitLions,16,65,1190,18.3,75,11,52,80,22,6,65,119,66,185
kenny-golladay,2020,DetroitLions,5,20,338,16.9,48,2,16,80,4,1,20,33.8,12,45.8
dallas-goedert,2018,PhiladelphiaEagles,16,33,334,10.1,32,4,15,45.45,5,0,33,33.4,24,57.4
dallas-goedert,2019,PhiladelphiaEagles,15,58,607,10.5,28,5,33,56.9,8,0,58,60.7,30,90.7
dallas-goedert,2020,PhiladelphiaEagles,11,46,524,11.4,41,3,28,60.87,7,1,46,52.4,18,70.4
terry-godwin,2019,JacksonvilleJaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terry-godwin,2020,JacksonvilleJaguars,3,3,32,10.7,21,0,2,66.67,1,0,3,3.2,0,3.2
chris-godwin,2017,TampaBayBuccaneers,16,34,525,15.4,70,1,27,79.41,4,1,34,52.5,6,58.5
chris-godwin,2018,TampaBayBuccaneers,16,59,842,14.3,48,7,48,81.36,10,1,59,84.2,42,126.2
chris-godwin,2019,TampaBayBuccaneers,14,86,1333,15.5,71,9,63,73.26,25,3,86,133.3,54,187.3
chris-godwin,2020,TampaBayBuccaneers,12,65,840,12.9,47,7,43,66.15,13,4,65,84,42,126
ted-ginn,2007,MiamiDolphins,16,34,420,12.4,54,2,18,52.94,5,1,34,42,12,54
ted-ginn,2008,MiamiDolphins,16,56,790,14.1,64,2,36,64.29,7,4,56,79,12,91
ted-ginn,2009,MiamiDolphins,16,38,454,12,53,1,25,65.79,3,1,38,45.4,6,51.4
ted-ginn,2010,SanFrancisco49ers,13,12,163,13.6,37,1,6,50,2,0,12,16.3,6,22.3
ted-ginn,2011,SanFrancisco49ers,14,19,220,11.6,26,0,11,57.89,1,0,19,22,0,22
ted-ginn,2012,SanFrancisco49ers,13,2,1,0.5,1,0,0,0,0,0,2,0.1,0,0.1
