Player_Id,Year,Fumbles,Rushing_Yards,Receiving_Yards,Rushing_TD,Receptions,Recieving_TD,Fantasy_Reception_Points,Fantasy_Rushing_Points,Fantasy_Standard_Reciving_Points,Total_Standard,Total_PPR
kyle-juszczyk,2015,0,64,321,2,41,4,41,18.4,56.1,74.5,115.5
peyton-barber,2019,1,470,115,6,16,1,16,83,17.5,99.5,115.5
giovani-bernard,2018,1,416,218,3,35,0,35,59.6,21.8,80.4,115.39999999999999
brandin-cooks,2019,0,30,583,0,42,2,42,3,70.3,73.3,115.3
chester-rogers,2018,0,18,485,0,53,2,53,1.8,60.5,62.3,115.3
darren-sproles,2018,0,603,160,2,15,2,15,72.3,28,100.3,115.3
david-moore,2020,0,25,417,0,35,6,35,2.5,77.7,80.2,115.2
chris-thompson,2017,0,12,510,0,39,4,39,1.2,75,76.2,115.2
jamaal-williams,2017,0,460,262,1,25,2,25,52,38.2,90.2,115.2
taylor-gabriel,2014,0,51,621,1,36,1,36,11.1,68.1,79.199999999999989,115.19999999999999
emmanuel-sanders,2012,0,25,626,0,44,1,44,2.5,68.6,71.1,115.1
a-j-green,2020,0,38,523,0,47,2,47,3.8,64.3,68.1,115.1
allen-robinson,2014,0,2,548,0,48,2,48,0.2,66.8,67,115
emmanuel-sanders,2017,0,4,555,0,47,2,47,0.4,67.5,67.9,114.9
emmanuel-sanders,2017,0,4,555,0,47,2,47,0.4,67.5,67.9,114.9
ameer-abdullah,2017,4,597,162,2,25,1,25,71.7,22.2,89.9,114.9
marshawn-lynch,2011,0,417,212,3,28,1,28,59.7,27.2,86.9,114.9
jordan-reed,2013,0,18,499,0,45,3,45,1.8,67.9,69.7,114.7
bilal-powell,2017,1,697,170,1,23,0,23,75.7,17,91.7,114.7
damiere-byrd,2020,0,12,604,0,47,1,47,1.2,66.4,67.600000000000009,114.60000000000001
giovani-bernard,2018,0,458,218,2,35,0,35,57.8,21.8,79.6,114.6
tyler-lockett,2017,0,20,555,0,45,2,45,2,67.5,69.5,114.5
theo-riddick,2017,0,51,444,0,53,2,53,5.1,56.4,61.5,114.5
damien-williams,2016,1,256,249,4,23,3,23,49.6,42.9,91.5,114.5
adam-thielen,2019,0,6,418,1,30,6,30,6.6,77.8,84.399999999999991,114.4
kenyan-drake,2019,0,179,345,2,50,0,50,29.9,34.5,64.4,114.4
danny-amendola,2020,0,81,602,0,46,0,46,8.1,60.2,68.3,114.30000000000001
chester-rogers,2018,0,8,485,0,53,2,53,0.8,60.5,61.3,114.3
spencer-ware,2019,3,921,22,3,5,0,5,110.1,2.2,109.3,114.3
josh-allen-4,2020,5,631,12,8,1,1,1,111.1,7.2,113.3,114.3
robby-anderson,2016,0,15,587,0,42,2,42,1.5,70.7,72.2,114.2
chris-thompson,2018,1,294,268,2,41,1,41,41.4,32.8,73.199999999999989,114.2
kenyan-drake,2020,2,535,137,4,25,0,25,77.5,13.7,89.2,114.2
sammy-watkins,2018,1,52,519,0,40,3,40,5.2,69.9,74.100000000000009,114.10000000000001
adrian-peterson,2015,3,529,222,2,30,0,30,64.9,22.2,84.100000000000009,114.10000000000001
mike-davis,2020,0,58,373,0,59,2,59,5.8,49.3,55.099999999999994,114.1
dion-lewis,2015,1,283,388,0,36,2,36,28.3,50.8,78.1,114.1
brandin-cooks,2019,0,18,583,0,42,2,42,1.8,70.3,72.1,114.1
j-d-mckissic,2017,1,365,266,1,34,2,34,42.5,38.6,80.1,114.1
mark-ingram,2011,2,645,46,6,11,0,11,100.5,4.6,103.1,114.1
julio-jones,2013,0,30,580,0,41,2,41,3,70,73,114
isaiah-crowell,2014,1,853,87,2,9,0,9,97.3,8.7,105,114
adrian-peterson,2013,3,529,171,2,29,1,29,64.9,23.1,85,114
damiere-byrd,2020,1,15,604,0,47,1,47,1.5,66.4,66.9,113.9
david-johnson,2018,1,23,446,0,50,3,50,2.3,62.6,63.900000000000006,113.9
jarius-wright,2014,0,11,588,0,42,2,42,1.1,70.8,71.899999999999991,113.9
latavius-murray,2017,1,656,103,4,15,0,15,89.6,10.3,98.899999999999991,113.89999999999999
emmanuel-sanders,2012,0,12,626,0,44,1,44,1.2,68.6,69.8,113.8
adrian-peterson,2007,3,529,268,2,19,1,19,64.9,32.8,94.7,113.7
jalen-richard,2017,0,491,256,1,27,1,27,55.1,31.6,86.7,113.69999999999999
cordarrelle-patterson,2016,0,43,453,0,52,2,52,4.3,57.3,61.599999999999994,113.6
tyler-lockett,2016,0,69,597,0,41,1,41,6.9,65.7,72.600000000000009,113.6
robby-anderson,2016,0,9,587,0,42,2,42,0.9,70.7,71.600000000000009,113.6
alfred-morris,2014,0,751,155,1,17,0,17,81.1,15.5,96.6,113.6
spencer-ware,2015,3,921,5,3,6,0,6,110.1,0.5,107.6,113.6
jerick-mckinnon,2014,2,570,135,3,27,0,27,75,13.5,86.5,113.5
darren-sproles,2016,0,66,427,0,52,2,52,6.6,54.7,61.300000000000004,113.30000000000001
randall-cobb,2020,0,132,441,0,38,3,38,13.2,62.1,75.3,113.30000000000001
giovani-bernard,2015,0,170,472,0,49,0,49,17,47.2,64.2,113.2
david-moore,2020,0,5,417,0,35,6,35,0.5,77.7,78.2,113.2
will-fuller,2017,0,9,423,0,28,7,28,0.9,84.3,85.2,113.19999999999999
robby-anderson,2016,0,4,587,0,42,2,42,0.4,70.7,71.100000000000009,113.1
emmanuel-sanders,2012,0,4,626,0,44,1,44,0.4,68.6,69,113
emmanuel-sanders,2012,0,4,626,0,44,1,44,0.4,68.6,69,113
lesean-mccoy,2014,0,514,155,3,28,0,28,69.4,15.5,84.9,112.9
melvin-gordon,2020,5,641,158,0,32,1,32,64.1,21.8,80.899999999999991,112.89999999999999
darren-sproles,2016,0,61,427,0,52,2,52,6.1,54.7,60.800000000000004,112.80000000000001
latavius-murray,2016,1,424,264,2,33,0,33,54.4,26.4,79.8,112.80000000000001
chris-thompson,2016,1,178,349,0,49,2,49,17.8,46.9,63.7,112.69999999999999
jamaal-williams,2020,0,460,236,1,31,1,31,52,29.6,81.6,112.6
julio-jones,2013,0,15,580,0,41,2,41,1.5,70,71.5,112.5
tyler-lockett,2016,0,58,597,0,41,1,41,5.8,65.7,71.5,112.5
lesean-mccoy,2012,0,31,373,0,54,3,54,3.1,55.3,58.4,112.4
jamaal-williams,2018,0,464,210,3,27,0,27,64.4,21,85.4,112.4
jeff-wilson,2019,2,600,34,7,3,1,3,102,9.4,109.4,112.4
evan-engram,2019,0,36,467,0,44,3,44,3.6,64.7,68.3,112.30000000000001
isaiah-crowell,2014,0,706,87,4,9,0,9,94.6,8.7,103.3,112.3
mark-ingram,2013,2,645,68,6,7,0,7,100.5,6.8,105.3,112.3
julio-jones,2013,0,12,580,0,41,2,41,1.2,70,71.2,112.2
benjamin-watson,2007,0,11,389,0,36,6,36,1.1,74.9,76,112
javorius-allen,2017,0,110,250,3,46,2,46,29,37,66,112
deebo-samuel,2020,0,159,391,3,33,1,33,33.9,45.1,79,112
giovani-bernard,2019,1,416,234,3,30,0,30,59.6,23.4,82,112
lesean-mccoy,2014,2,465,155,4,28,0,28,70.5,15.5,84,112
damien-williams,2019,1,256,213,4,30,2,30,49.6,33.3,81.9,111.89999999999999
darren-sproles,2016,0,50,427,0,52,2,52,5,54.7,59.7,111.7
julio-jones,2013,0,7,580,0,41,2,41,0.7,70,70.7,111.7
darren-sproles,2014,1,220,387,2,40,0,40,34,38.7,71.7,111.7
theo-riddick,2018,1,133,384,0,61,0,61,13.3,38.4,50.7,111.69999999999999
demaryius-thomas,2011,0,5,551,0,32,4,32,0.5,79.1,79.6,111.6
alex-collins,2018,3,411,105,7,15,1,15,83.1,16.5,96.6,111.6
randall-cobb,2013,0,132,433,0,31,4,31,13.2,67.3,80.5,111.5
t-j-yeldon,2019,0,740,124,2,13,0,13,86,12.4,98.4,111.4
chris-thompson,2015,1,294,240,2,35,2,35,41.4,36,76.4,111.4
jordan-howard,2019,0,525,69,6,10,1,10,88.5,12.9,101.4,111.4
tavon-austin,2013,0,55,418,0,40,4,40,5.5,65.8,71.3,111.3
melvin-gordon,2015,5,641,192,0,33,0,33,64.1,19.2,78.3,111.3
matt-breida,2017,2,623,180,1,21,1,21,68.3,24,90.3,111.3
gus-edwards,2018,1,723,20,6,2,0,2,108.3,2,109.3,111.3
darren-sproles,2008,0,120,342,1,29,5,29,18,64.2,82.2,111.2
ty-montgomery,2018,1,457,235,3,25,0,25,63.7,23.5,86.2,111.2
saquon-barkley,2019,0,34,438,0,52,2,52,3.4,55.8,59.199999999999996,111.19999999999999
giovani-bernard,2019,0,458,234,2,30,0,30,57.8,23.4,81.199999999999989,111.19999999999999
cordarrelle-patterson,2014,0,158,384,3,33,1,33,33.8,44.4,78.199999999999989,111.19999999999999
le-veon-bell,2015,0,556,136,3,24,0,24,73.6,13.6,87.199999999999989,111.19999999999999
sammy-watkins,2018,0,12,519,0,40,3,40,1.2,69.9,71.100000000000009,111.10000000000001
malcolm-brown,2020,0,419,162,5,23,0,23,71.9,16.2,88.100000000000009,111.10000000000001
julio-jones,2013,0,1,580,0,41,2,41,0.1,70,70.1,111.1
anthony-miller,2020,1,26,485,0,49,2,49,2.6,60.5,62.1,111.1
myles-gaskin,2020,0,133,388,1,41,2,41,19.3,50.8,70.1,111.1
marquez-valdes-scantling,2018,0,29,581,0,38,2,38,2.9,70.1,73,111
mike-davis,2020,0,27,373,0,59,2,59,2.7,49.3,52,111
giovani-bernard,2017,0,170,389,0,43,2,43,17,50.9,67.9,110.9
desean-jackson,2015,0,41,528,0,30,4,30,4.1,76.8,80.899999999999991,110.9
duke-johnson,2020,1,410,249,2,28,1,28,53,30.9,82.9,110.9
phillip-lindsay,2019,0,502,196,1,35,0,35,56.2,19.6,75.800000000000011,110.80000000000001
adam-thielen,2019,0,30,418,0,30,6,30,3,77.8,80.8,110.8
cordarrelle-patterson,2016,0,15,453,0,52,2,52,1.5,57.3,58.8,110.8
theo-riddick,2017,0,14,444,0,53,2,53,1.4,56.4,57.8,110.8
marshawn-lynch,2011,0,376,212,3,28,1,28,55.6,27.2,82.8,110.8
lesean-mccoy,2020,2,637,101,4,15,0,15,87.7,10.1,95.8,110.8
anthony-miller,2020,0,12,485,0,49,2,49,1.2,60.5,61.7,110.7
sammy-watkins,2018,0,8,519,0,40,3,40,0.8,69.9,70.7,110.7
desean-jackson,2015,0,38,528,0,30,4,30,3.8,76.8,80.6,110.6
seth-roberts,2015,0,5,480,0,32,5,32,0.5,78,78.5,110.5
a-j-green,2020,1,2,523,0,47,2,47,0.2,64.3,63.5,110.5
chris-carson,2020,0,208,287,0,37,4,37,20.8,52.7,73.5,110.5
samaje-perine,2017,2,603,182,1,22,1,22,66.3,24.2,88.5,110.5
jamaal-williams,2018,0,505,210,2,27,0,27,62.5,21,83.5,110.5
taysom-hill,2020,7,457,98,8,8,1,8,93.7,15.8,102.5,110.5
rex-burkhead,2020,0,302,192,3,25,3,25,48.2,37.2,85.4,110.4
bilal-powell,2014,0,722,92,3,11,0,11,90.2,9.2,99.4,110.4
tevin-coleman,2020,1,800,34,4,4,0,4,104,3.4,106.4,110.4
carlos-hyde,2020,2,571,93,5,16,0,16,87.1,9.3,94.399999999999991,110.39999999999999
rex-burkhead,2019,1,264,279,5,27,0,27,56.4,27.9,83.3,110.30000000000001
sammy-watkins,2018,0,3,519,0,40,3,40,0.3,69.9,70.2,110.2
jerick-mckinnon,2015,0,539,173,2,21,1,21,65.9,23.3,89.2,110.2
taylor-gabriel,2014,0,61,621,0,36,1,36,6.1,68.1,74.199999999999989,110.19999999999999
demaryius-thomas,2011,1,1,551,0,32,4,32,0.1,79.1,78.199999999999989,110.19999999999999
evan-engram,2019,0,14,467,0,44,3,44,1.4,64.7,66.100000000000009,110.1
james-white,2020,0,56,375,2,49,1,49,17.6,43.5,61.1,110.1
sammy-watkins,2018,0,1,519,0,40,3,40,0.1,69.9,70,110
mike-davis,2015,1,642,38,6,7,0,7,100.2,3.8,103,110
bilal-powell,2016,1,21,388,0,58,2,58,2.1,50.8,51.9,109.9
austin-ekeler,2017,1,260,279,2,27,3,27,38,45.9,82.9,109.9
darren-sproles,2018,2,329,160,6,15,2,15,68.9,28,94.9,109.9
tony-pollard,2020,1,455,193,2,28,1,28,57.5,25.3,81.8,109.8
kerryon-johnson,2019,1,641,127,3,10,1,10,82.1,18.7,99.8,109.8
chris-thompson,2016,0,138,349,0,49,2,49,13.8,46.9,60.7,109.69999999999999
chris-hogan,2017,0,17,439,0,34,5,34,1.7,73.9,75.600000000000009,109.60000000000001
mohamed-sanu,2013,0,51,455,0,47,2,47,5.1,57.5,62.6,109.6
james-white,2020,0,171,375,0,49,1,49,17.1,43.5,60.6,109.6
derrick-henry,2017,0,490,136,5,11,1,11,79,19.6,98.6,109.6
mark-ingram,2020,2,645,50,6,6,0,6,100.5,5,103.5,109.5
evan-engram,2019,0,7,467,0,44,3,44,0.7,64.7,65.4,109.4
derrick-henry,2020,0,490,114,5,19,0,19,79,11.4,90.4,109.4
peyton-barber,2017,1,470,114,6,16,0,16,83,11.4,93.4,109.4
marquez-valdes-scantling,2018,0,13,581,0,38,2,38,1.3,70.1,71.399999999999991,109.39999999999999
adam-thielen,2019,0,15,418,0,30,6,30,1.5,77.8,79.3,109.3
adam-thielen,2019,0,15,418,0,30,6,30,1.5,77.8,79.3,109.3
chris-hogan,2014,0,17,426,0,41,4,41,1.7,66.6,68.3,109.3
dion-lewis,2015,1,115,388,2,36,2,36,23.5,50.8,73.3,109.3
marshawn-lynch,2011,3,450,212,2,28,1,28,57,27.2,81.2,109.2
darren-sproles,2014,0,244,387,1,40,0,40,30.4,38.7,69.1,109.10000000000001
cam-newton,2011,6,754,27,6,1,0,1,111.4,2.7,108.10000000000001,109.10000000000001
james-white,2020,0,166,375,0,49,1,49,16.6,43.5,60.1,109.1
jaylen-samuels,2019,0,256,305,0,47,1,47,25.6,36.5,62.1,109.1
taylor-gabriel,2014,0,49,621,0,36,1,36,4.9,68.1,73,109
marquez-valdes-scantling,2018,0,9,581,0,38,2,38,0.9,70.1,71,109
taysom-hill,2019,1,196,234,2,19,6,19,31.6,59.4,90,109
ty-montgomery,2017,1,457,173,3,23,1,23,63.7,23.3,86,109
mohamed-sanu,2013,0,44,455,0,47,2,47,4.4,57.5,61.9,108.9
adam-thielen,2019,0,11,418,0,30,6,30,1.1,77.8,78.899999999999991,108.9
bilal-powell,2011,0,772,7,5,1,0,1,107.2,0.7,107.9,108.9
chris-hogan,2017,0,9,439,0,34,5,34,0.9,73.9,74.800000000000011,108.80000000000001
james-white,2015,0,38,410,0,40,4,40,3.8,65,68.8,108.8
tyler-lockett,2016,0,20,597,0,41,1,41,2,65.7,67.7,108.7
george-kittle,2017,0,22,515,0,43,2,43,2.2,63.5,65.7,108.7
adrian-peterson,2018,3,529,208,2,20,1,20,64.9,26.8,88.7,108.7
ted-ginn,2009,0,73,454,2,38,1,38,19.3,51.4,70.7,108.69999999999999
rex-burkhead,2020,0,344,192,2,25,3,25,46.4,37.2,83.6,108.60000000000001
devontae-booker,2020,2,612,84,4,17,0,17,85.2,8.4,91.600000000000009,108.60000000000001
chris-hogan,2014,0,9,426,0,41,4,41,0.9,66.6,67.5,108.5
mike-davis,2019,1,642,22,6,7,0,7,100.2,2.2,101.4,108.4
lamar-miller,2020,1,888,6,3,2,0,2,106.8,0.6,106.39999999999999,108.39999999999999
chris-hogan,2017,0,4,439,0,34,5,34,0.4,73.9,74.300000000000011,108.30000000000001
marshawn-lynch,2012,0,417,196,3,23,1,23,59.7,25.6,85.300000000000011,108.30000000000001
robert-turbin,2016,0,164,179,7,26,1,26,58.4,23.9,82.3,108.30000000000001
seth-roberts,2016,0,5,397,0,38,5,38,0.5,69.7,70.2,108.2
george-kittle,2017,0,17,515,0,43,2,43,1.7,63.5,65.2,108.2
frank-gore,2018,1,608,124,3,12,1,12,78.8,18.4,96.199999999999989,108.19999999999999
desean-jackson,2015,0,12,528,0,30,4,30,1.2,76.8,78,108
chris-hogan,2014,0,4,426,0,41,4,41,0.4,66.6,67,108
randall-cobb,2020,0,78,441,0,38,3,38,7.8,62.1,69.9,107.9
chris-hogan,2018,0,17,532,0,35,3,35,1.7,71.2,72.9,107.9
theo-riddick,2018,0,25,384,1,61,0,61,8.5,38.4,46.9,107.9
nyheim-hines,2019,0,199,320,2,44,0,44,31.9,32,63.9,107.9
frank-gore,2013,1,608,141,3,16,0,16,78.8,14.1,91.899999999999991,107.89999999999999
bilal-powell,2017,0,437,170,4,23,0,23,67.7,17,84.7,107.7
rex-burkhead,2020,0,274,192,3,25,3,25,45.4,37.2,82.6,107.60000000000001
george-kittle,2017,0,10,515,0,43,2,43,1,63.5,64.5,107.5
desean-jackson,2015,0,7,528,0,30,4,30,0.7,76.8,77.5,107.5
mark-ingram,2012,2,645,29,6,6,0,6,100.5,2.9,101.4,107.4
danny-amendola,2020,0,11,602,0,46,0,46,1.1,60.2,61.300000000000004,107.30000000000001
ted-ginn,2007,0,73,420,2,34,2,34,19.3,54,73.3,107.3
will-fuller,2018,0,9,503,0,32,4,32,0.9,74.3,75.2,107.19999999999999
darren-sproles,2014,0,164,387,2,40,0,40,28.4,38.7,67.1,107.10000000000001
chris-hogan,2018,0,9,532,0,35,3,35,0.9,71.2,72.100000000000009,107.1
marshawn-lynch,2014,0,34,367,1,37,4,37,9.4,60.7,70.100000000000009,107.1
raheem-mostert,2019,1,521,180,2,14,2,14,64.1,30,93.1,107.1
david-johnson,2015,1,23,457,0,36,4,36,2.3,69.7,71,107
desean-jackson,2015,0,2,528,0,30,4,30,0.2,76.8,77,107
danny-amendola,2020,0,8,602,0,46,0,46,0.8,60.2,61,107
jaylen-samuels,2019,0,175,305,1,47,1,47,23.5,36.5,60,107
ameer-abdullah,2019,2,552,88,4,15,1,15,79.2,14.8,92,107
giovani-bernard,2014,0,170,349,0,43,2,43,17,46.9,63.9,106.9
seth-roberts,2018,0,5,494,0,45,2,45,0.5,61.4,61.9,106.9
tajae-sharpe,2016,0,16,522,0,41,2,41,1.6,64.2,65.8,106.80000000000001
isaiah-mckenzie,2020,0,66,282,2,30,5,30,18.6,58.2,76.800000000000011,106.80000000000001
dion-lewis,2017,0,234,214,2,32,3,32,35.4,39.4,74.8,106.80000000000001
theo-riddick,2014,0,171,316,0,34,4,34,17.1,55.6,72.7,106.7
dion-lewis,2015,1,209,388,0,36,2,36,20.9,50.8,70.699999999999989,106.69999999999999
frank-gore,2018,1,653,124,2,12,1,12,77.3,18.4,94.699999999999989,106.69999999999999
david-moore,2018,0,61,445,0,26,5,26,6.1,74.5,80.6,106.6
chris-hogan,2018,0,4,532,0,35,3,35,0.4,71.2,71.600000000000009,106.6
cordarrelle-patterson,2014,0,232,384,1,33,1,33,29.2,44.4,73.6,106.6
darren-sproles,2015,0,66,388,0,55,1,55,6.6,44.8,51.4,106.4
danny-amendola,2020,0,2,602,0,46,0,46,0.2,60.2,60.400000000000006,106.4
jerick-mckinnon,2014,0,539,135,2,27,0,27,65.9,13.5,79.4,106.4
tevin-coleman,2015,1,800,14,4,2,0,2,104,1.4,104.4,106.4
tevin-coleman,2020,1,520,34,8,4,0,4,100,3.4,102.4,106.4
frank-gore,2013,1,653,141,2,16,0,16,77.3,14.1,90.399999999999991,106.39999999999999
danny-amendola,2020,0,1,602,0,46,0,46,0.1,60.2,60.300000000000004,106.30000000000001
frank-gore,2011,1,608,114,3,17,0,17,78.8,11.4,89.2,106.2
jerick-mckinnon,2015,0,319,173,5,21,1,21,61.9,23.3,85.2,106.2
adrian-peterson,2016,0,604,8,7,3,0,3,102.4,0.8,103.2,106.2
adrian-peterson,2014,0,604,18,7,2,0,2,102.4,1.8,104.2,106.2
josh-allen-4,2020,7,510,12,9,1,1,1,105,7.2,105.2,106.2
cordarrelle-patterson,2014,0,228,384,1,33,1,33,28.8,44.4,73.2,106.19999999999999
taylor-gabriel,2014,0,20,621,0,36,1,36,2,68.1,70.1,106.1
randall-cobb,2013,0,78,433,0,31,4,31,7.8,67.3,75.1,106.1
mohamed-sanu,2013,0,16,455,0,47,2,47,1.6,57.5,59.1,106.1
j-j-nelson,2017,0,83,508,1,29,2,29,14.3,62.8,77.1,106.1
mohamed-sanu,2013,0,15,455,0,47,2,47,1.5,57.5,59,106
cam-newton,2012,6,754,6,6,0,0,0,111.4,0.6,106,106
darren-sproles,2015,0,61,388,0,55,1,55,6.1,44.8,50.9,105.9
frank-gore,2014,1,608,111,3,11,1,11,78.8,17.1,94.9,105.9
frank-gore,2005,1,608,131,3,15,0,15,78.8,13.1,90.899999999999991,105.89999999999999
mark-ingram,2011,0,602,46,5,11,0,11,90.2,4.6,94.8,105.8
bilal-powell,2012,1,697,140,1,17,0,17,75.7,14,88.7,105.7
gus-edwards,2020,0,718,129,2,9,0,9,83.8,12.9,96.7,105.7
boston-scott,2020,1,245,212,5,25,1,25,54.5,27.2,80.7,105.7
derrick-henry,2016,0,490,137,5,13,0,13,79,13.7,92.7,105.7
mohamed-sanu,2013,0,11,455,0,47,2,47,1.1,57.5,58.6,105.6
marshawn-lynch,2009,0,417,179,3,28,0,28,59.7,17.9,77.6,105.6
mohamed-sanu,2013,0,10,455,0,47,2,47,1,57.5,58.5,105.5
tajae-sharpe,2016,0,1,522,0,41,2,41,0.1,64.2,64.3,105.30000000000001
kyle-juszczyk,2015,0,22,321,1,41,4,41,8.2,56.1,64.3,105.30000000000001
t-j-yeldon,2015,2,253,279,2,36,1,36,37.3,33.9,69.199999999999989,105.19999999999999
randall-cobb,2020,0,50,441,0,38,3,38,5,62.1,67.1,105.1
taylor-gabriel,2014,0,10,621,0,36,1,36,1,68.1,69.1,105.1
mohamed-sanu,2013,0,5,455,0,47,2,47,0.5,57.5,58,105
andre-roberts,2013,0,29,471,0,43,2,43,2.9,59.1,62,105
larry-fitzgerald,2020,0,41,409,0,54,1,54,4.1,46.9,51,105
cam-newton,2020,1,585,35,6,2,1,2,94.5,9.5,103,105
robert-turbin,2014,0,164,186,7,16,2,16,58.4,30.6,89,105
john-brown,2016,0,22,517,0,39,2,39,2.2,63.7,65.9,104.9
andre-roberts,2013,0,27,471,0,43,2,43,2.7,59.1,61.800000000000004,104.80000000000001
darren-sproles,2015,0,50,388,0,55,1,55,5,44.8,49.8,104.8
mohamed-sanu,2013,0,3,455,0,47,2,47,0.3,57.5,57.8,104.8
j-d-mckissic,2019,1,365,233,1,34,1,34,42.5,29.3,70.8,104.8
frank-gore,2011,1,653,114,2,17,0,17,77.3,11.4,87.7,104.7
mike-davis,2016,1,642,25,6,3,0,3,100.2,2.5,101.7,104.7
jonnu-smith,2019,0,78,439,0,35,3,35,7.8,61.9,69.7,104.69999999999999
theo-riddick,2018,0,51,384,0,61,0,61,5.1,38.4,43.5,104.5
donte-moncrief,2016,0,17,307,0,30,7,30,1.7,72.7,74.4,104.4
darren-sproles,2014,1,267,387,0,40,0,40,26.7,38.7,64.4,104.4
frank-gore,2014,1,653,111,2,11,1,11,77.3,17.1,93.4,104.4
frank-gore,2005,1,653,131,2,15,0,15,77.3,13.1,89.399999999999991,104.39999999999999
andre-roberts,2013,0,21,471,0,43,2,43,2.1,59.1,61.2,104.2
marshawn-lynch,2012,0,376,196,3,23,1,23,55.6,25.6,81.2,104.19999999999999
tavon-austin,2019,0,434,177,4,13,1,13,67.4,23.7,91.100000000000009,104.10000000000001
andre-roberts,2013,0,20,471,0,43,2,43,2,59.1,61.1,104.1
dion-lewis,2019,1,517,164,1,25,1,25,57.7,22.4,79.1,104.1
mark-ingram,2013,0,602,68,5,7,0,7,90.2,6.8,97,104
derrick-henry,2018,0,490,99,5,15,0,15,79,9.9,88.9,103.9
wayne-gallman,2017,3,476,193,0,34,1,34,47.6,25.3,69.9,103.89999999999999
carlos-hyde,2014,2,571,68,5,12,0,12,87.1,6.8,91.899999999999991,103.89999999999999
randall-cobb,2020,0,37,441,0,38,3,38,3.7,62.1,65.8,103.80000000000001
john-brown,2016,0,10,517,0,39,2,39,1,63.7,64.7,103.7
john-brown,2016,0,10,517,0,39,2,39,1,63.7,64.7,103.7
cole-beasley,2014,0,7,420,0,37,4,37,0.7,66,66.7,103.7
steven-sims,2019,0,85,310,1,34,4,34,14.5,55,69.5,103.5
devonta-freeman,2017,1,248,317,1,36,1,36,30.8,37.7,67.5,103.5
mike-davis,2017,0,514,131,4,15,0,15,75.4,13.1,88.5,103.5
randall-cobb,2020,0,33,441,0,38,3,38,3.3,62.1,65.4,103.4
john-brown,2016,0,7,517,0,39,2,39,0.7,63.7,64.4,103.4
ted-ginn,2019,0,73,421,2,30,2,30,19.3,54.1,73.4,103.4
jerick-mckinnon,2020,0,271,253,2,33,1,33,39.1,31.3,70.4,103.39999999999999
le-veon-bell,2020,0,556,138,3,16,0,16,73.6,13.8,87.399999999999991,103.39999999999999
ty-montgomery,2015,1,457,136,3,15,2,15,63.7,25.6,88.300000000000011,103.30000000000001
randall-cobb,2013,0,50,433,0,31,4,31,5,67.3,72.3,103.3
matt-breida,2019,2,623,120,1,19,1,19,68.3,18,84.3,103.3
jonnu-smith,2019,0,4,439,1,35,3,35,6.4,61.9,68.3,103.3
rob-gronkowski,2016,0,2,540,1,25,3,25,6.2,72,78.2,103.2
tre-quan-smith,2020,0,3,448,0,34,4,34,0.3,68.8,69.1,103.1
john-brown,2016,0,4,517,0,39,2,39,0.4,63.7,64.100000000000009,103.1
donte-moncrief,2016,0,4,307,0,30,7,30,0.4,72.7,73.100000000000009,103.1
albert-wilson,2015,0,50,451,1,35,2,35,11,57.1,68.1,103.1
rex-burkhead,2019,0,302,279,3,27,0,27,48.2,27.9,76.1,103.1
david-moore,2018,0,25,445,0,26,5,26,2.5,74.5,77,103
dion-lewis,2015,0,102,388,1,36,2,36,16.2,50.8,67,103
gus-edwards,2020,2,711,129,2,9,0,9,83.1,12.9,94,103
ameer-abdullah,2020,2,552,58,4,8,2,8,79.2,17.8,95,103
t-j-yeldon,2017,2,465,224,1,30,0,30,52.5,22.4,72.9,102.9
andre-roberts,2013,0,7,471,0,43,2,43,0.7,59.1,59.800000000000004,102.80000000000001
allen-lazard,2019,0,21,477,0,35,3,35,2.1,65.7,67.8,102.80000000000001
cam-akers,2020,1,625,123,2,11,1,11,74.5,18.3,91.8,102.8
bilal-powell,2018,1,697,110,1,11,1,11,75.7,17,91.7,102.7
frank-gore,2020,1,608,89,3,16,0,16,78.8,8.9,86.7,102.7
scott-miller,2020,0,16,501,0,33,3,33,1.6,68.1,69.699999999999989,102.69999999999999
ty-montgomery,2016,1,188,348,1,44,0,44,24.8,34.8,58.599999999999994,102.6
marshawn-lynch,2012,3,450,196,2,23,1,23,57,25.6,79.6,102.6
scott-miller,2020,0,14,501,0,33,3,33,1.4,68.1,69.5,102.5
breshad-perriman,2016,0,16,499,0,33,3,33,1.6,67.9,69.5,102.5
lamar-miller,2014,0,250,275,1,38,1,38,31,33.5,64.5,102.5
matt-breida,2017,1,465,180,2,21,1,21,58.5,24,81.5,102.5
giovani-bernard,2018,0,337,218,2,35,0,35,45.7,21.8,67.5,102.5
allen-lazard,2019,0,17,477,0,35,3,35,1.7,65.7,67.4,102.4
jerick-mckinnon,2014,0,319,135,5,27,0,27,61.9,13.5,75.4,102.4
tevin-coleman,2015,1,520,14,8,2,0,2,100,1.4,100.4,102.4
frank-gore,2018,0,599,124,2,12,1,12,71.9,18.4,90.300000000000011,102.30000000000001
larry-fitzgerald,2020,0,14,409,0,54,1,54,1.4,46.9,48.3,102.3
marlon-mack,2017,1,358,225,3,21,1,21,53.8,28.5,81.3,102.3
royce-freeman,2018,1,521,72,5,14,0,14,82.1,7.2,88.3,102.3
robert-foster,2018,0,29,541,0,27,3,27,2.9,72.1,75,102
